Kasarian,Edad,Antas na tinapos,Uri ng trabaho,Serbisyong Pangedukasyon,Pagsasanay Pangkabuhayan (Livelihood),Pagtatanim,Serbisyong Pangkalusugan,Serbisyong Dental,Kaalamang Pangkultura,Values Formation at Moral Recovery,Ayudang Pagkain (Food Assistance),Pagrerecycle,Pagsasanay Ukol sa Teknolohiya,Program
Babae,18-24,Elementarya,Walang Trabaho,1,0,0,1,1,1,1,0,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,0,1,1,1,1,0,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,0,1,1,1,1,0,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,0,1,1,1,1,0,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,0,1,1,1,1,1,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,0,1,1,1,1,1,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,0,1,1,1,1,1,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,0,1,1,1,1,1,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,0,0,0,0,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,0,0,0,0,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,0,0,0,0,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,0,0,0,0,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,0,0,0,1,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,0,0,0,1,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,0,0,0,1,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,0,0,0,1,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,0,0,1,0,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,0,0,1,0,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,0,0,1,0,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,0,0,1,0,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,0,0,1,1,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,0,0,1,1,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,0,0,1,1,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,0,0,1,1,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,0,1,0,0,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,0,1,0,0,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,0,1,0,0,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,0,1,0,0,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,0,1,0,1,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,0,1,0,1,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,0,1,0,1,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,0,1,0,1,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,0,1,1,0,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,0,1,1,0,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,0,1,1,0,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,0,1,1,0,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,0,1,1,1,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,0,1,1,1,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,0,1,1,1,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,0,1,1,1,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,1,0,0,0,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,1,0,0,0,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,1,0,0,0,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,1,0,0,0,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,1,0,0,1,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,1,0,0,1,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,1,0,0,1,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,1,0,0,1,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,1,0,1,0,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,1,0,1,0,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,1,0,1,0,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,1,0,1,0,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,1,0,1,1,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,1,0,1,1,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,1,0,1,1,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,1,0,1,1,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,1,1,0,0,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,1,1,0,0,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,1,1,0,0,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,1,1,0,0,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,1,1,0,1,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,1,1,0,1,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,1,1,0,1,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,1,1,0,1,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,1,1,1,0,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,1,1,1,0,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,1,1,1,0,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,1,1,1,0,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,1,1,1,1,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,1,1,1,1,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,1,1,1,1,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,0,1,1,1,1,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,0,0,0,0,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,0,0,0,0,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,0,0,0,0,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,0,0,0,0,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,0,0,0,1,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,0,0,0,1,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,0,0,0,1,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,0,0,0,1,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,0,0,1,0,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,0,0,1,0,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,0,0,1,0,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,0,0,1,0,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,0,0,1,1,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,0,0,1,1,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,0,0,1,1,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,0,0,1,1,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,0,1,0,0,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,0,1,0,0,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,0,1,0,0,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,0,1,0,0,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,0,1,0,1,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,0,1,0,1,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,0,1,0,1,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,0,1,0,1,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,0,1,1,0,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,0,1,1,0,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,0,1,1,0,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,0,1,1,0,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,0,1,1,1,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,0,1,1,1,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,0,1,1,1,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,0,1,1,1,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,1,0,0,0,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,1,0,0,0,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,1,0,0,0,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,1,0,0,0,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,1,0,0,1,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,1,0,0,1,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,1,0,0,1,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,1,0,0,1,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,1,0,1,0,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,1,0,1,0,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,1,0,1,0,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,1,0,1,0,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,1,0,1,1,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,1,0,1,1,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,1,0,1,1,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,1,0,1,1,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,1,1,0,0,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,1,1,0,0,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,1,1,0,0,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,1,1,0,0,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,1,1,0,1,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,1,1,0,1,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,1,1,0,1,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,1,1,0,1,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,1,1,1,0,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,1,1,1,0,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,1,1,1,0,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,1,1,1,0,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,1,1,1,1,0,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,1,1,1,1,0,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,1,1,1,1,1,0,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,0,1,1,1,1,1,1,1,1,Literacy
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,0,0,0,0,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,0,0,0,0,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,0,0,0,0,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,0,0,0,0,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,0,0,0,1,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,0,0,0,1,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,0,0,0,1,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,0,0,0,1,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,0,0,1,0,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,0,0,1,0,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,0,0,1,0,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,0,0,1,0,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,0,0,1,1,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,0,0,1,1,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,0,0,1,1,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,0,0,1,1,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,0,1,0,0,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,0,1,0,0,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,0,1,0,0,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,0,1,0,0,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,0,1,0,1,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,0,1,0,1,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,0,1,0,1,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,0,1,0,1,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,0,1,1,0,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,0,1,1,0,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,0,1,1,0,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,0,1,1,0,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,0,1,1,1,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,0,1,1,1,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,0,1,1,1,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,0,1,1,1,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,1,0,0,0,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,1,0,0,0,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,1,0,0,0,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,1,0,0,0,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,1,0,0,1,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,1,0,0,1,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,1,0,0,1,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,1,0,0,1,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,1,0,1,0,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,1,0,1,0,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,1,0,1,0,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,1,0,1,0,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,1,0,1,1,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,1,0,1,1,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,1,0,1,1,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,1,0,1,1,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,1,1,0,0,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,1,1,0,0,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,1,1,0,0,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,1,1,0,0,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,1,1,0,1,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,1,1,0,1,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,1,1,0,1,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,1,1,0,1,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,1,1,1,0,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,1,1,1,0,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,1,1,1,0,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,1,1,1,0,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,1,1,1,1,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,1,1,1,1,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,1,1,1,1,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,0,1,1,1,1,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,0,0,0,0,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,0,0,0,0,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,0,0,0,0,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,0,0,0,0,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,0,0,0,1,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,0,0,0,1,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,0,0,0,1,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,0,0,0,1,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,0,0,1,0,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,0,0,1,0,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,0,0,1,0,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,0,0,1,0,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,0,0,1,1,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,0,0,1,1,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,0,0,1,1,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,0,0,1,1,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,0,1,0,0,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,0,1,0,0,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,0,1,0,0,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,0,1,0,0,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,0,1,0,1,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,0,1,0,1,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,0,1,0,1,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,0,1,0,1,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,0,1,1,0,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,0,1,1,0,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,0,1,1,0,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,0,1,1,0,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,0,1,1,1,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,0,1,1,1,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,0,1,1,1,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,0,1,1,1,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,1,0,0,0,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,1,0,0,0,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,1,0,0,0,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,1,0,0,0,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,1,0,0,1,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,1,0,0,1,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,1,0,0,1,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,1,0,0,1,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,1,0,1,0,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,1,0,1,0,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,1,0,1,0,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,1,0,1,0,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,1,0,1,1,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,1,0,1,1,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,1,0,1,1,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,1,0,1,1,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,1,1,0,0,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,1,1,0,0,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,1,1,0,0,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,1,1,0,0,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,1,1,0,1,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,1,1,0,1,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,1,1,0,1,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,1,1,0,1,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,1,1,1,0,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,1,1,1,0,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,1,1,1,0,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,1,1,1,0,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,1,1,1,1,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,1,1,1,1,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,1,1,1,1,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,0,1,1,1,1,1,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,1,0,0,0,0,0,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,1,0,0,0,0,0,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,1,0,0,0,0,0,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,1,0,0,0,0,0,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,1,0,0,0,0,1,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,1,0,0,0,0,1,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,1,0,0,0,0,1,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,1,0,0,0,0,1,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,1,0,0,0,1,0,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,1,0,0,0,1,0,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,1,0,0,0,1,0,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,1,0,0,0,1,0,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,1,0,0,0,1,1,0,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,1,0,0,0,1,1,0,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,1,0,0,0,1,1,1,0,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,1,0,0,0,1,1,1,1,Socio-economic
Babae,18-24,Elementarya,Walang Trabaho,1,1,1,0,0,1,0,0,0,0,Socio-economic
